id,name,address,grade,score,latitude,longitude
2410,STARBUCKS,"20745 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,90,37.30661,-122.080628
2411,WHAT8VER EXPRESS,"10118 BANDLEY DR G,CUPERTINO, CA 95014",Pass,87,37.324323,-122.033715
2412,APPLE-BA09-CAFFE MAC,"10250 BANDLEY DR,CUPERTINO, CA 95014",Pass,90,37.325361,-122.034007
2413,APPLE-BA09-ESPRESSO BAR/GELATO,"10250 BANDLEY DR,CUPERTINO, CA 95014",Pass,97,37.325361,-122.034007
2414,LEI GARDEN,"10125 BANDLEY DR ,CUPERTINO, CA 95014",Pass,89,37.324623,-122.034722
2415,CHAAT BHAVAN,"976 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,88,37.3518,-122.0094
2416,QUINCY LIQUOR & GROCERY,"982 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,90,37.3518,-122.00916
2417,DONUT WHEEL,"10250 N DE ANZA BL ,CUPERTINO, CA 95014",Pass,86,37.30661,-122.080628
2418,DISH N DASH,"20750 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,85,37.30661,-122.080628
2419,FARIA ELEMENTARY SCHOOL,"10155 BARBARA LN ,CUPERTINO, CA 95014",Pass,98,37.321237,-122.03989
2420,SHENG KEE BAKERY,"10122 BANDLEY DR ,CUPERTINO, CA 95014",Pass,98,37.324323,-122.033715
2421,PARIS BAGUETTE,"20735 STEVENS CREEK BL STE A,CUPERTINO, CA 95014",Pass,62,37.30661,-122.080628
2422,THE HABIT BURGER GRILL,"20735 STEVENS CREEK BL STE H,CUPERTINO, CA 95014",Pass,89,37.30661,-122.080628
2423,PHO NAM RESTAURANT,"1205 WILDWOOD AV ,SUNNYVALE, CA 94089",Pass,93,37.3916,-121.99392
2424,MARINA FOOD II-MARKET,"10122 BANDLEY DR ,CUPERTINO, CA 95014",Pass,79,37.324323,-122.033715
2425,MARINA FOOD II-CHINESE KITCHEN,"10122 BANDLEY DR ,CUPERTINO, CA 95014",Pass,67,37.324323,-122.033715
2426,STARBUCKS COFFEE #13603,"1003 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,91,37.35259,-122.00773
2427,JOHN F KENNEDY MIDDLE SCHOOL,"821 BUBB RD,CUPERTINO, CA 95014",Pass,98,37.310894,-122.050724
2428,PARTY CITY,"20740 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,95,37.30661,-122.080628
2429,RESIDENCE INN SILICON VALLEY I,"750 LAKEWAY DR ,SUNNYVALE, CA 94086",Pass,100,37.388691,-121.989293
2430,MANDARIN GOURMET-10145,"10145 N DE ANZA BL,CUPERTINO, CA 95014",Pass,78,37.30661,-122.080628
2431,TJ MAXX #628 / HOMEGOODS #532,"20730 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,100,37.30661,-122.080628
2432,PHILZ COFFEE,"20686 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,90,37.30661,-122.080628
2433,PETERSON MIDDLE SCHOOL,"1380 W ROSALIA AV ,SUNNYVALE, CA 94087",Pass,92,37.349215,-122.009417
2434,VITO'S FAMOUS PIZZA,"1155 REED AV ,SUNNYVALE, CA 94086",Pass,92,37.3675,-121.99773
2435,KHAN BBQ,"1010 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,80,37.35162,-122.00588
2436,BHARAT BAZAR FOOD COURT,"1165 REED AV ,SUNNYVALE, CA 94086",Pass,100,37.36737,-121.99715
2437,"BHARAT BAZAR, INC.","1165 REED AV ,SUNNYVALE, CA 94086",Pass,92,37.36737,-121.99715
2438,JANG TU RESTAURANT,"1012 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,84,37.35162,-122.00588
2439,SWEET TOMATOES #24,"1210 KIFER RD ,SUNNYVALE, CA 94086",Pass,97,37.373559,-121.994477
2440,AMELIA CAFE @ COHERENT,"5100 PATRICK HENRY DR ,SANTA CLARA, CA 95054",Pass,88,37.404698,-121.985277
2441,COSTCO #423-PIZZA KITCHEN,"150 LAWRENCE STATION RD,SUNNYVALE, CA 94086",Pass,100,37.371895,-121.994427
2442,COSTCO-BAKERY,"150 LAWRENCE STATION RD,SUNNYVALE, CA 94086",Pass,100,37.371895,-121.994427
2443,COSTCO #423 DELI,"150 LAWRENCE STATION RD,SUNNYVALE, CA 94086",Pass,100,37.371895,-121.994427
2444,COSTCO #423-GROCERY,"150 LAWRENCE STATION RD,SUNNYVALE, CA 94086",Pass,100,37.371895,-121.994427
2445,KOMALA VILAS,"1020 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,79,37.35162,-122.00588
2446,SPROUTS FARMERS MARKET - GROCERY,"20558 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,93,37.30661,-122.080628
2447,SPROUTS FARMERS MARKET - DELI/BAKERY,"20558 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,83,37.30661,-122.080628
2448,OUMI SUSHI @ SPROUTS #287,"20558 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,95,37.30661,-122.080628
2449,ST JOSEPH CUPERTINO CHURCH,"10110 N DE ANZA BL,CUPERTINO, CA 95014",Pass,85,37.30661,-122.080628
2450,RAMA V THAI CUISINE,"1028 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,85,37.35162,-122.00588
2451,ISLAND TASTE,"3200 PATRICK HENRY DR # 101,SANTA CLARA, CA 95054",Pass,91,37.395601,-121.985668
2452,LAWSON MIDDLE SCHOOL,"10401 VISTA DR,CUPERTINO, CA 95014",Pass,95,37.329526,-122.027883
2453,THE MEAT CORNER,"1036 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,93,37.35162,-122.00588
2454,DEL SOL BISTRO,"1250 E ARQUES AV,SUNNYVALE, CA 94085",Pass,94,37.37913,-121.98958
2455,INDIA CASH & CARRY,"1032 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,92,37.35162,-122.00588
2456,INDIA CASH & CARRY (KITCHEN),"1032 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,83,37.35162,-122.00588
2457,APPLE-FMUS01,"5201 PATRICK HENRY DR ,SANTA CLARA, CA 95054",Pass,100,37.406337,-121.983182
2458,SAVORY KITCHEN,"20530 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,100,37.30661,-122.080628
2459,STARBUCK'S COFFEE #5217,"20520 STEVENS CREEK BL A,CUPERTINO, CA 95014",Pass,91,37.30661,-122.080628
2460,VPIAPPLE-VP01-ESPRESSO BAR,"19191 VALLCO PY ,CUPERTINO, CA 95014",Pass,100,37.325194,-122.007636
2461,CUPERTINO VALERO,"10002 N DE ANZA BL ,CUPERTINO, CA 95014",Pass,96,37.30661,-122.080628
2462,ARAMARK @ SILICON VALLEY BANK-CAFE,"3005 TASMAN DR ,SANTA CLARA, CA 95054",Pass,84,37.4035,-121.981432
2463,NIRVANAAH!,"1038 EL CAMINO REAL ,SUNNYVALE, CA 94086",Pass,90,37.371978,-122.050079
2464,CROSSROADS CHEVRON FOOD MART,"10023 S DE ANZA BL,CUPERTINO, CA 95014",Pass,97,37.30661,-122.080628
2465,BHAVIKA'S INDIAN VEGETARIAN FOOD,"1053 E EL CAMINO REAL 8,SUNNYVALE, CA 94087",Pass,86,37.35297,-122.00436
2466,SPORTY'S BIKINI BAR,"1053 E EL CAMINO REAL 6,SUNNYVALE, CA 94086",Pass,95,37.35297,-122.00436
2467,CARL'S JR #7031,"1051 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,97,37.35256,-122.00457
2468,ANGUS MEAT MARKET,"1053 E EL CAMINO REAL 9,SUNNYVALE, CA 94086",Pass,83,37.35297,-122.00436
2469,QUICK HENDERSON MARKET,"1053 E EL CAMINO REAL,SUNNYVALE, CA 94086",Pass,90,37.35297,-122.00436
2470,PARKVIEW KITCHEN & SPIRITS - BAR,"10050 S DE ANZA BL,CUPERTINO, CA 95014",Pass,97,37.30661,-122.080628
2471,PARKVIEW KITCHEN & SPIRITS - RESTAURANT,"10050 S DE ANZA BL,CUPERTINO, CA 95014",Pass,80,37.30661,-122.080628
2472,LIVE OAK  ADULT DAY SERVICES,"20920 MC CLELLAN RD,CUPERTINO, CA 95014",Pass,97,37.314616,-122.040634
2473,FOOD SERVICES WAREHOUSE,"10301 VISTA DR ,CUPERTINO, CA 95014",Pass,98,37.327237,-122.028131
2474,SAWA SUSHI JAPANESE RESTAURANT,"1042 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,91,37.35163,-122.00432
2475,IMAGINE @ MARVELL CAFE,"5488 MARVELL LN A,SANTA CLARA, CA 95054",Pass,86,37.411665,-121.982039
2476,IMAGINE @ MARVELL COFFEE BAR,"5488 MARVELL LN A,SANTA CLARA, CA 95054",Pass,95,37.411665,-121.982039
2477,LE BOULANGER,"20488 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,83,37.30661,-122.080628
2478,LEE'S SANDWICHES,"20363 STEVENS CREEK BL ,CUPERTINO, CA 95014",Pass,47,37.30661,-122.080628
2479,PHO LITTLE SAIGON,"855 E HOMESTEAD RD ,SUNNYVALE, CA 94087",Pass,85,37.337996,-122.015611
2480,TANTO JAPANESE RESTAURANT,"1063 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,78,37.35257,-122.00405
2481,7-ELEVEN FOOD STORE #14212B,"3580 MONROE ST ,SANTA CLARA, CA 95051",Pass,100,37.366378,-121.995177
2482,HAPPY LEMON,"20488 STEVENS CREEK BL STE 2040,CUPERTINO, CA 95014",Pass,76,37.30661,-122.080628
2483,CHERRY ORCHARD INN,"1071 E EL CAMINO REAL ,SUNNYVALE, CA 94086",Pass,95,37.35295,-122.00331
2484,R M CATERING LLC,"1290 KIFER RD STE 305,SUNNYVALE, CA 94086",Pass,100,37.371696,-121.990365
2485,ONE STOP LEARNING CENTER,"20920 McCLELLAN RD,CUPERTINO, CA 95014",Pass,96,37.314616,-122.040634
2486,KENTUCKY FRIED CHICKEN @ 1065,"1065 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,100,37.35264,-122.00362
2487,SBUX 50091 MONROE & LAWRENCE,"3555 MONROE ST STE 65,SANTA CLARA, CA 95051",Pass,100,37.367212,-121.99378
2488,CALIFORNIA PIZZA KITCHEN,"3535 MONROE ST,SANTA CLARA, CA 95051",Pass,98,37.367191,-121.993159
2489,I LOVE BENTO,"10129 S DE ANZA BL,CUPERTINO, CA 95014",Pass,65,37.30661,-122.080628
2490,SMOKE EATERS MERCADO LP,"3175 MISSION COLLEGE BL,SANTA CLARA, CA 95054",Pass,63,37.388745,-121.984672
2491,WOLFE LIQUORS,"1689 S WOLFE RD ,SUNNYVALE, CA 94087",Pass,95,37.338381,-122.014535
2492,TLT & GRILL,"20371 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,76,37.30661,-122.080628
2493,PHO HA NOI SAN JOSE,"10100 S DE ANZA BL,CUPERTINO, CA 95014",Pass,72,37.30661,-122.080628
2494,EPICUREAN GROUP @ ABBOTT SANTA CLARA,"3200 LAKESIDE DR,SANTA CLARA, CA 95054",Pass,91,37.386674,-121.985858
2495,SILICON VALLEY FUELS,"1697 WOLFE RD,SUNNYVALE, CA 94087",Pass,93,37.338131,-122.014712
2496,WAL-MART MARKET #3123 - GROCERY,"3255 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,98,37.389852,-121.985586
2497,WAL-MART MARKET #3123 - DELI,"3255 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,96,37.389852,-121.985586
2498,WAL-MART MARKET #3123 - BAKERY,"3255 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,91,37.389852,-121.985586
2499,VITALITY BOWLS,"3555 MONROE ST STE 70,SANTA CLARA, CA 95051",Pass,97,37.367212,-121.99378
2500,PRESSED JUICERY - MONTICELLO,"3555 MONROE ST STE 60,SANTA CLARA, CA 95051",Pass,89,37.367212,-121.99378
2501,99 RANCH MARKET-GROCERY STORE,"10983 N WOLFE RD,CUPERTINO, CA 95014",Pass,82,37.33664,-122.015515
2502,99 RANCH MARKET-DELI,"10983 N WOLFE RD,CUPERTINO, CA 95014",Pass,80,37.33664,-122.015515
2503,99 RANCH MARKET-BAKERY,"10983 N WOLFE RD,CUPERTINO, CA 95014",Pass,98,37.33664,-122.015515
2504,SANTA CLARA MARRIOTT TOWNEPLACE SUITES,"2877 LAKESIDE DR,SANTA CLARA, CA 95054",Pass,100,37.383191,-121.97934
2505,NEW PORT RESTAURANT,"1686 S WOLFE RD,SUNNYVALE, CA 94087",Pass,82,37.338477,-122.013866
2506,STARBUCKS COFFEE #5662,"11111 N WOLFE RD C,CUPERTINO, CA 95014",Pass,94,37.337317,-122.014792
2507,MONROE SHELL,"2455 LAWRENCE EX ,SANTA CLARA, CA 95051",Pass,100,37.366499,-121.995745
2508,HOUSE OF PHO,"1066 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,86,37.35166,-122.00319
2509,UME TEA,"10887 N WOLFE RD,CUPERTINO, CA 95014",Pass,77,37.336026,-122.01564
2510,JOY LUCK PLALACE,"10911 N WOLFE RD,CUPERTINO, CA 95014",Pass,80,37.336026,-122.01564
2511,SUSHI KUNI,"10211 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,89,37.30661,-122.080628
2512,THE DOMAIN HOTEL - KITCHEN,"1085 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,88,37.352802,-122.002096
2513,THE DOMAIN HOTEL - LOBBY BAR,"1085 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,92,37.352802,-122.002096
2514,THE DOMAIN HOTEL - GIFT SHOP,"1085 E EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,100,37.352802,-122.002096
2515,XLB RESTAURANT,"10235 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,62,37.30661,-122.080628
2516,T J MAXX N MORE#398,"3201 MISSION  COLLEGE BL ,SANTA CLARA, CA 95054",Pass,97,37.389915,-121.984691
2517,GOBBLE,"20450 STEVENS CREEK BL 140,CUPERTINO, CA 95014",Pass,90,37.30661,-122.080628
2518,COCOHODO SJ,"1082 E EL CAMINO REAL STE 6,SUNNYVALE, CA 94087",Pass,93,37.35167,-122.00177
2519,EPICUREAN GROUP @ SEAGATE,"10200 S DE ANZA BL,CUPERTINO, CA 95014",Pass,88,37.30661,-122.080628
2520,AVACHI BIRYANI HOUSE,"10251 S DE ANZA BL,CUPERTINO, CA 95014",Pass,58,37.30661,-122.080628
2521,TRINETHRA INDIAN SUPERMARKET,"10255 S DE ANZA BL,CUPERTINO, CA 95014",Pass,77,37.30661,-122.080628
2522,HAPPY LEMON,"10963 N WOLFE RD,CUPERTINO, CA 95014",Pass,88,37.336286,-122.015173
2523,NOB HILL #636 - DELI/BAKERY,"3555 MONROE ST UNIT 90,SANTA CLARA, CA 95051",Pass,93,37.367212,-121.99378
2524,NOB HILL #636 - COFFEE,"3555 MONROE ST UNIT 90,SANTA CLARA, CA 95051",Pass,100,37.367212,-121.99378
2525,NOB HILL #636 - GROCERY,"3555 MONROE ST UNIT 90,SANTA CLARA, CA 95051",Pass,100,37.367212,-121.99378
2526,BURGERIM,"3151 MISSION COLLEGE BL,SANTA CLARA, CA 95054",Pass,96,37.389489,-121.98409
2527,TOMATINA,"3127 MISSION COLLEGE BL,SANTA CLARA, CA 95054",Pass,88,37.388498,-121.983758
2528,ARAMARK @ SILICON VALLEY BANK- COFFEE,"3003 TASMAN DR ,SANTA CLARA, CA 95054",Pass,96,37.403502,-121.980975
2529,VONS CHICKEN SUNNYVALE,"1082 E EL CAMINO REAL STE 2,SUNNYVALE, CA 94087",Pass,80,37.35167,-122.00177
2530,MALAYA,"3149 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,83,37.389415,-121.983898
2531,HANKOOK MARKET,"1092 E EL CAMINO REAL 4,SUNNYVALE, CA 94087",Pass,79,37.35167,-122.00177
2532,HANKOOK SUPERMARKET - MANDOO,"1092 E EL CAMINO REAL 4,SUNNYVALE, CA 94087",Pass,92,37.35167,-122.00177
2533,HANKOOK SUPERMARKET - DELI KITCHEN,"1092 E EL CAMINO REAL 4,SUNNYVALE, CA 94087",Pass,93,37.35167,-122.00177
2534,BAKER'S VILLAGE,"1092 EL CAMINO REAL ,SUNNYVALE, CA 94087",Pass,98,37.372584,-122.052547
2535,RESIDENCE INN - FAIRFIELD INN - NORTH SAN JOSE - KITCHEN,"656 AMERICA CENTER CT,SAN JOSE, CA 95002",Pass,100,37.42605,-121.97524
2536,RESIDENCE INN - FAIRFIELD INN - NORTH SAN JOSE - BAR,"656 AMERICA CENTER CT,SAN JOSE, CA 95002",Pass,100,37.42605,-121.97524
2537,RESIDENCE INN - FAIRFIELD INN - NORTH SAN JOSE - MARKET,"656 AMERICA CENTER CT,SAN JOSE, CA 95002",Pass,100,37.42605,-121.97524
2538,TOFU PLUS,"10971 N WOLFE RD ,CUPERTINO, CA 95014",Pass,83,37.33664,-122.015515
2539,WORLD WRAPPS,"3125 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,93,37.389186,-121.983691
2540,CRAB LOVER,"10275 S DE ANZA BL,CUPERTINO, CA 95014",Pass,93,37.30661,-122.080628
2541,KONJOE BURGER BAR,"3555 MONROE ST STE 75,SANTA CLARA, CA 95051",Pass,97,37.367212,-121.99378
2542,AFC SUSHI @ NOB HILL #636,"3555 MONROE ST STE 90,SANTA CLARA, CA 95051",Pass,98,37.367212,-121.99378
2543,THE YELLOW CHILLI,"3555 MONROE ST UNIT 80,SANTA CLARA, CA 95051",Pass,86,37.367212,-121.99378
2544,PANDA EXPRESS,"3139 MISSION COLLEGE BL ,SANTA CLARA, CA 95054",Pass,100,37.388577,-121.984067
2545,"7-ELEVEN, STORE 2367-16136G","2065 WHITE OAK DR ,SANTA CLARA, CA 95051",Pass,89,37.360457,-121.9964
2546,HPE EBC CAFE,"6280 AMERICA CENTER DR,ALVISO, CA 95002",Pass,98,37.418292,-121.97956
2547,BREWED AWAKENINGS,"6280 AMERICA CENTER DR,ALVISO, CA 95002",Pass,96,37.418292,-121.97956
2548,CHIPOTLE MEXICAN GRILL #211,"10385 S DE ANZA BL,CUPERTINO, CA 95014",Pass,88,37.30661,-122.080628
2549,KRISPY KREME,"3133 MISSION COLLEGE,SANTA CLARA, CA 95054",Pass,100,37.388555,-121.983977
2550,ALOFT - KITCHEN,"510 AMERICA CENTER CT,SAN JOSE, CA 95002",Pass,89,37.287521,-121.831116
2551,ALOFT - W XYZ BAR,"510 AMERICA CENTER CT,SAN JOSE, CA 95002",Pass,100,37.287521,-121.831116
2552,PALO ALTO NETWORKS - JUICE BAR,"3130 TANNERY WY,SANTA CLARA, CA 94080",Pass,100,37.383981,-121.98405
2553,PALO ALTO NETWORKS - MARKET CAFE,"3130 TANNERY WY,SANTA CLARA, CA 94080",Pass,100,37.383981,-121.98405
2554,BEST WESTERN INN SANTA CLARA,"4341 EL CAMINO REAL,SANTA CLARA, CA 95051",Pass,92,37.352898,-122.001469
2555,HAN KOOK SUPER DELI,"1092 E EL CAMINO REAL,SUNNYVALE, CA 94087",Pass,90,37.35167,-122.00177
2556,HK FOOD COURT,"1092 E EL CAMINO REAL # 1,SUNNYVALE, CA 94087",Pass,70,37.35167,-122.00177
2557,APPLEGREEN BISTRO,"10885 N WOLFE RD ,CUPERTINO, CA 95014",Pass,72,37.336026,-122.01564
2558,FANTASIA COFFEE & TEA,"10933 N WOLFE RD C120,CUPERTINO, CA 95014",Pass,95,37.336026,-122.01564
2559,SHENG KEE BAKERY,"10961 N WOLFE RD ,CUPERTINO, CA 95014",Pass,81,37.336163,-122.015016
2560,CHUNG CHOU CITY,"10959 N WOLFE RD ,CUPERTINO, CA 95014",Pass,98,37.33664,-122.015515
2561,APPLE-CC01-CAFFE MAC,"20300 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,93,37.30661,-122.080628
2562,CREAMISTRY,"10815 N WOLFE RD UNIT 102,CUPERTINO, CA 95014",Pass,96,37.335431,-122.01454
2563,SWEETHONEY DESSERT,"10815 N WOLFE RD UNIT 101B,CUPERTINO, CA 95014",Pass,90,37.335431,-122.01454
2564,JSJ STREET KITCHEN,"10815 N WOLFE RD STE 105,CUPERTINO, CA 95014",Pass,93,37.335431,-122.01454
2565,STRATFORD SCHOOL,"1500 PARTRIDGE AV,SUNNYVALE, CA 94087",Pass,100,37.34409,-122.00667
2566,INDIA CHAAT CUISINE,"1082 E EL CAMINO REAL #7,SUNNYVALE, CA 94087",Pass,89,37.35167,-122.00177
2567,WINGSTOP,"2821 EL CAMINO REAL ,SANTA CLARA, CA 95051",Pass,97,37.352783,-121.978419
2568,SHANGHAI FAMILY RESTAURANT,"10877 N WOLFE RD ,CUPERTINO, CA 95014",Pass,75,37.335506,-122.015197
2569,NUTRITION RESTAURANT,"10935 N WOLFE RD ,CUPERTINO, CA 95014",Pass,83,37.336163,-122.015016
2570,TONG DUMPLING,"10869 N WOLFE RD ,CUPERTINO, CA 95014",Pass,57,37.335652,-122.015257
2571,BEL COOL TASTY POT,"10851 N WOLFE RD,CUPERTINO, CA 95014",Pass,76,37.335652,-122.015257
2572,CHUNG HSIN HERBS,"10925 N WOLFE RD ,CUPERTINO, CA 95014",Pass,93,37.336026,-122.01564
2573,TASTE CULINARY CENTER,"1296 KIFER RD 607,SUNNYVALE, CA 94086",Pass,100,37.372879,-121.989573
2574,RANGOLI - 3,"1554 HALFORD AV ,SANTA CLARA, CA 95051",Pass,100,37.353408,-121.999495
2575,YANG BBQ,"10831 N WOLFE RD ,CUPERTINO, CA 95014",Pass,93,37.335652,-122.015257
2576,SOUTHLAND FLAVOR CAFE,"10825 N WOLFE RD ,CUPERTINO, CA 95014",Pass,74,37.335652,-122.015257
2577,DUKE OF EDINBURGH,"10801 N WOLFE RD ,CUPERTINO, CA 95014",Pass,93,37.334654,-122.014927
2578,HECHAA,"10619 S DEANZA BL ,CUPERTINO, CA 95014",Pass,70,37.30661,-122.080628
2579,PIZZ'A CHICAGO,"1576 HALFORD AV,SANTA CLARA, CA 95051",Pass,100,37.353639,-121.999496
2580,L.P. COLLINS ELEMENTARY SCHOOL,"10300 N BLANEY AV ,CUPERTINO, CA 95014",Pass,100,37.327368,-122.022727
2581,LIFEWORKS RESTAURANT GROUP,"6250 AMERICA CENTER DR,SAN JOSE, CA 95002",Pass,84,37.418292,-121.97956
2582,99 RANCH SUPERMARKET- BAKERY,"10425 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,96,37.30661,-122.080628
2583,99 RANCH SUPERMARKET- FISH DEPT,"10425 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,93,37.30661,-122.080628
2584,99 RANCH SUPERMARKET- DELI,"10425 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,78,37.30661,-122.080628
2585,99 RANCH SUPERMARKET - GROCERY,"10425 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,94,37.30661,-122.080628
2586,FITNESS & WELLNESS CENTER,"19500 HOMESTEAD RD,CUPERTINO, CA 95014",Pass,100,37.336961,-122.012781
2587,APPLE-CC02-CAFFE MAC,"20330 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,93,37.30661,-122.080628
2588,APPLE-CC02-ESPRESSO BAR,"20330 STEVENS CREEK BL,CUPERTINO, CA 95014",Pass,100,37.30661,-122.080628
2589,SANTA CLARA CHRISTIAN,"3421 MONROE ST,SANTA CLARA, CA 95051",Pass,97,37.367006,-121.992257
2590,ARAMARK @ DELL/EMC,"5450 GREAT AMERICA PY,SANTA CLARA, CA 95054",Pass,94,37.411533,-121.977899
2591,CROSS HATCH EATERY @ MISSION BISTRO,"3000 MISSION COLLEGE BL,SANTA CLARA, CA 95054",Not Available,Not Available,37.391623,-121.979501
2592,"MISSION COLLEGE - ""KJ'S @ MISSION COLLEGE""","3000 MISSION COLLEGE BL,SANTA CLARA, CA 95054",Pass,90,37.391623,-121.979501
2593,CURRY HOUSE,"10350 S DE ANZA BL,CUPERTINO, CA 950143020",Pass,80,37.30661,-122.080628
2594,PALO ALTO NETWORKS - 1ST FLOOR KITCHEN,"3200 TANNERY WY,SANTA CLARA, CA 95054",Pass,100,37.383973,-121.984462
2595,PALO ALTO NETWORKS - 8TH FLOOR WARMING KITCHEN,"3200 TANNERY WY,SANTA CLARA, CA 95054",Pass,100,37.383973,-121.984462
2596,PALO ALTO NETWORKS - COFFEE BAR,"3200 TANNERY WY,SANTA CLARA, CA 95054",Pass,100,37.383973,-121.984462
2597,THE PLAZA SUITES,"3100 LAKESIDE DR ,SANTA CLARA, CA 95054",Pass,100,37.386929,-121.983164
2598,JUCO FOODS,"5350 GREAT AMERICA PY,SANTA CLARA, CA 95054",Pass,90,37.40937,-121.978142
2599,BON APPETIT @ STADIUM CAFE,"5470 GREAT AMERICA PY ,SANTA CLARA, CA 95054",Pass,90,37.412446,-121.977876
2600,THAI CHILI CUISINE,"1550 HALFORD AV,SANTA CLARA, CA 95051",Pass,88,37.35334,-121.999495
2601,RANGOLI INDIAN RESTAURANT,"1584 HALFORD AV ,SANTA CLARA, CA 95051",Pass,79,37.353785,-121.999484
2602,GREAT AMERICA SHELL,"5390 GREAT AMERICA PY ,SANTA CLARA, CA 95054",Pass,85,37.410023,-121.978376
2603,HILTON GARDEN INN-CUPERTINO,"10741 N WOLFE RD ,CUPERTINO, CA 95014",Pass,90,37.333452,-122.014851
2604,GOLKONDA INDIAN CUISINE,"5350 GREAT AMERICA PY 106,SANTA CLARA, CA 95054",Pass,82,37.40937,-121.978142
2605,FISH MARKET THE,"3775 EL CAMINO REAL ,SANTA CLARA, CA 95051",Pass,100,37.353331,-122.000056
2606,VAHL'S RESTAURANT,"1513 EL DORADO ST,ALVISO, CA 95002",Pass,94,37.425899,-121.977116
2607,MOD SUPER FAST PIZZA,"10815 N WOLFE RD STE 106,CUPERTINO, CA 95014",Pass,96,37.335431,-122.01454
2608,SODEXO AT CITRIX SYSTEMS - KITCHEN,"4980 GREAT AMERICA PY ,SANTA CLARA, CA 95054",Pass,95,37.401139,-121.978709
2609,JOE CHINESE FAST FOOD,"5350 GREAT AMERICA PY 104,SANTA CLARA, CA 95054",Pass,94,37.40937,-121.978142
2610,TOGO'S,"5350 GREAT AMERICA PY 101,SANTA CLARA, CA 95054",Pass,83,37.40937,-121.978142
2611,TACO BELL,"5350 GREAT AMERICA PY 108,SANTA CLARA, CA 95054",Pass,95,37.40937,-121.978142
2612,ARAMARK @ ARISTA,"5453 GREAT AMERICA PY,SANTA CLARA, CA 95054",Pass,96,37.411754,-121.975931
2613,KEE WAH BAKERY,"10370 S DE ANZA BL ,CUPERTINO, CA 95014",Pass,72,37.30661,-122.080628
2614,CITRIX CAFE,"4988 GREAT AMERICA PY ,SANTA CLARA, CA 95054",Pass,98,37.402771,-121.978666
2615,BULL KOREAN BBQ,"10493 S DE ANZA BL,CUPERTINO, CA 95014",Pass,94,37.30661,-122.080628
2616,THE HALFORD,"1494 HALFORD AV,SANTA CLARA, CA 95051",Pass,100,37.351604,-121.99948
2617,BURGER KING #1673,"3750 EL CAMINO REAL,SANTA CLARA, CA 95051",Pass,95,37.351869,-121.999728
2618,JERKY KING,"10919 N WOLFE RD ,CUPERTINO, CA 95014",Pass,96,37.336026,-122.01564
2619,ROYAL FOOD,"10477 S DE ANZA BL,CUPERTINO, CA 95014",Pass,69,37.30661,-122.080628
2620,BITTER + SWEET,"20560 TOWN CENTER LN ,CUPERTINO, CA 95014",Pass,89,37.3182,-122.031549
2621,BAKER'S VILLAGE,"1488 HALFORD AV,SANTA CLARA, CA 95051",Pass,98,37.351378,-121.999469
